inst.id,n.runs,budget.time,best.f.min,best.f.mean,best.f.med,best.f.mode,best.f.max,best.f.sd,last.improvement.time.min,last.improvement.time.mean,last.improvement.time.med,last.improvement.time.mode,last.improvement.time.max,last.improvement.time.sd,total.time.min,total.time.mean,total.time.med,total.time.mode,total.time.max,total.time.sd,reach.best.f.min.runs,reach.best.f.min.time.min,reach.best.f.min.time.mean,reach.best.f.min.time.med,reach.best.f.min.time.mode,reach.best.f.min.time.max,reach.best.f.min.time.sd
dmu75,30,300000,6408,6517.86666666667,6528.5,6475,6617,58.644300856848,187000,277300,287000,297000,300000,30114.8949284523,300000,3e+05,300000,300000,300000,0,1,219000,219000,219000,219000,219000,0
dmu75,30,1800000,6287,6361.73333333333,6338.5,6299.5,6543,74.6342499417514,564000,1433200,1454000,1454000,1800000,327431.530089195,1800000,1800000,1800000,1800000,1800000,0,2,863000,863000,1031000,1031000,1199000,237587.87847868
dmu75,30,3600000,6228,6322.73333333333,6287,6264.5,6543,88.9280737385589,564000,2921600,3280000,3280000,3593000,845649.540192381,3600000,3600000,3600000,3600000,3600000,0,1,2887000,2887000,2887000,2887000,2887000,0
dmu75,30,4735000,6228,6322.73333333333,6287,6264.5,6543,88.9280737385589,564000,3052400,3290500,3290500,4735000,810685.091290927,4735000,4735000,4735000,4735000,4735000,0,1,2887000,2887000,2887000,2887000,2887000,0
dmu75,30,NA,6216,6314.96666666667,6281.5,6269,6543,90.9844561689952,4735000,5352566.66666667,5417500,5417500,5822000,284744.372150293,4735000,5352566.66666667,5417500,5417500,5822000,284744.372150293,1,5579000,5579000,5579000,5579000,5579000,0
dmu74,30,180000,6475,6584.33333333333,6577.5,6579,6747,63.8523800400706,97000,158733.333333333,164000,170000,179000,17955.7566090181,180000,180000,180000,180000,180000,0,1,179000,179000,179000,179000,179000,0
dmu74,30,300000,6430,6537.96666666667,6544.5,6514.5,6643,52.0440684177483,157000,264900,279500,282000,300000,35994.5877157606,300000,3e+05,300000,300000,300000,0,1,290000,290000,290000,290000,290000,0
dmu74,30,1800000,6287,6364.73333333333,6361.5,6359.5,6425,31.9211672646886,791000,1546133.33333333,1656500,1656500,1791000,279735.433300249,1800000,1800000,1800000,1800000,1800000,0,1,1568000,1568000,1568000,1568000,1568000,0
dmu74,30,3600000,6279,6320.8,6319,6316,6383,27.6958854158071,2617000,3284233.33333333,3339000,3436000,3583000,206064.048184109,3600000,3600000,3600000,3600000,3600000,0,1,3368000,3368000,3368000,3368000,3368000,0
dmu74,30,4860000,6279,6320.8,6319,6316,6383,27.6958854158071,2617000,3331700,3339000,3339000,4860000,353496.051775249,4860000,4860000,4860000,4860000,4860000,0,1,3368000,3368000,3368000,3368000,3368000,0
dmu74,30,NA,6272,6314.36666666667,6313,6313,6379,26.0324510130553,4860000,5356400,5388500,5196000,5688000,185178.683512942,4860000,5356400,5388500,5196000,5688000,185178.683512942,1,5538000,5538000,5538000,5538000,5538000,0
dmu72,30,180000,6678,6770.1,6767,6734.5,6895,54.6987675584541,77000,154400,167500,177000,180000,29279.391363563,180000,180000,180000,180000,180000,0,1,104000,104000,104000,104000,104000,0
dmu72,30,300000,6617,6723.3,6727.5,6733,6840,45.372899400413,77000,248366.666666667,275000,293000,300000,55733.654374041,300000,3e+05,300000,300000,300000,0,1,291000,291000,291000,291000,291000,0
dmu72,30,1800000,6531,6594.13333333333,6586.5,6582,6668,31.4793126741481,501000,1484000,1592000,1785000,1785000,325525.357876602,1800000,1800000,1800000,1800000,1800000,0,1,1716000,1716000,1716000,1716000,1716000,0
dmu72,30,3600000,6501,6553.2,6554,6557.5,6631,33.2642502519986,2116000,3202300,3297500,3297500,3572000,344321.236337673,3600000,3600000,3600000,3600000,3600000,0,1,3521000,3521000,3521000,3521000,3521000,0
dmu72,30,5216000,6501,6553.2,6554,6557.5,6631,33.2642502519986,2116000,3275100,3363000,3363000,5216000,501898.007910798,5216000,5216000,5216000,5216000,5216000,0,1,3521000,3521000,3521000,3521000,3521000,0
dmu72,30,NA,6491,6545.16666666667,6540.5,6533,6615,32.1795430126928,5216000,5535833.33333333,5516500,5516500,6099000,195643.603371615,5216000,5535833.33333333,5516500,5516500,6099000,195643.603371615,1,5572000,5572000,5572000,5572000,5572000,0
dmu71,30,180000,6467,6576.66666666667,6579.5,6526,6716,56.7689408363249,85000,154033.333333333,159500,171000,180000,22749.7379042626,180000,180000,180000,180000,180000,0,1,171000,171000,171000,171000,171000,0
dmu71,30,300000,6392,6521.66666666667,6515.5,6473,6634,54.406727102657,213000,269433.333333333,271500,265000,300000,22680.2106256311,300000,3e+05,300000,300000,300000,0,1,270000,270000,270000,270000,270000,0
dmu71,30,1800000,6320,6379.46666666667,6378,6378,6443,32.8137201469912,1206000,1567833.33333333,1635000,1666000,1799000,198717.627306434,1800000,1800000,1800000,1800000,1800000,0,1,1352000,1352000,1352000,1352000,1352000,0
dmu71,30,3600000,6254,6328.26666666667,6323.5,6357,6395,32.0063930395523,2338000,3267033.33333333,3347500,3347500,3597000,307327.01703934,3600000,3600000,3600000,3600000,3600000,0,1,3498000,3498000,3498000,3498000,3498000,0
dmu71,30,5328000,6254,6328.13333333333,6323.5,6357,6395,32.1663063525767,2338000,3326666.66666667,3347500,3347500,5328000,484447.095672734,5328000,5328000,5328000,5328000,5328000,0,1,3498000,3498000,3498000,3498000,3498000,0
dmu71,30,NA,6239,6315.5,6310.5,6298,6377,32.7032108515357,5328000,5645900,5640000,5678000,5927000,161432.242645381,5328000,5645900,5640000,5678000,5927000,161432.242645381,1,5572000,5572000,5572000,5572000,5572000,0
dmu76,30,180000,7127,7227.9,7224.5,7223,7356,50.8346542131007,64000,151366.666666667,160500,170000,180000,27051.0160856181,180000,180000,180000,180000,180000,0,1,170000,170000,170000,170000,170000,0
dmu76,30,300000,7126,7201.73333333333,7186,7178,7352,53.2708973619473,176000,251500,258000,270500,300000,40569.0131453331,300000,3e+05,300000,300000,300000,0,1,182000,182000,182000,182000,182000,0
dmu76,30,1800000,7049,7144.1,7140,7140,7332,59.0320485721162,531000,1306333.33333333,1378000,1378000,1796000,379350.291522441,1800000,1800000,1800000,1800000,1800000,0,1,1734000,1734000,1734000,1734000,1734000,0
dmu76,30,3600000,7049,7133.36666666667,7132,7140,7328,60.0341760903785,531000,2301766.66666667,2373500,2373500,3599000,989668.376478858,3600000,3600000,3600000,3600000,3600000,0,1,1734000,1734000,1734000,1734000,1734000,0
dmu76,30,5996000,7049,7131.56666666667,7128,7140,7328,60.8495506646676,531000,2389266.66666667,2373500,2373500,5996000,1184355.98485024,5996000,5996000,5996000,5996000,5996000,0,1,1734000,1734000,1734000,1734000,1734000,0
dmu76,30,NA,7035,7125.56666666667,7121.5,7121.5,7328,61.2584594205136,5996000,6712100,6718500,6859500,7147000,259677.830902195,5996000,6712100,6718500,6859500,7147000,259677.830902195,1,6584000,6584000,6584000,6584000,6584000,0
dmu78,30,180000,7148,7280.2,7272,7248,7484,75.1079223517733,46000,160933.333333333,171500,175000,180000,27574.267531252,180000,180000,180000,180000,180000,0,1,178000,178000,178000,178000,178000,0
dmu78,30,300000,7115,7231.03333333333,7230,7219,7391,65.920267059497,97000,262500,288500,300000,300000,50780.6303012586,300000,3e+05,300000,300000,300000,0,1,241000,241000,241000,241000,241000,0
dmu78,30,1800000,6971,7160.46666666667,7173,7173,7348,76.9839810176983,515000,1301466.66666667,1452500,1452500,1797000,387364.368551095,1800000,1800000,1800000,1800000,1800000,0,1,1559000,1559000,1559000,1559000,1559000,0
dmu78,30,3600000,6957,7142.93333333333,7135.5,7108,7348,75.38998988402,820000,2752766.66666667,3101500,3101500,3580000,859784.082090435,3600000,3600000,3600000,3600000,3600000,0,1,3534000,3534000,3534000,3534000,3534000,0
dmu78,30,6432000,6957,7142.8,7135.5,7108,7348,75.556053638205,820000,2934233.33333333,3156500,3156500,6432000,1031772.55189822,6432000,6432000,6432000,6432000,6432000,0,1,3534000,3534000,3534000,3534000,3534000,0
dmu78,30,NA,6957,7126.7,7110,7081.5,7348,77.6571376917973,6432000,6906500,6832500,6832500,7618000,292645.454550324,6432000,6906500,6832500,6832500,7618000,292645.454550324,1,6607000,6607000,6607000,6607000,6607000,0
dmu77,30,180000,7149,7290.56666666667,7292,7292,7438,72.3838824378854,104000,155933.333333333,157500,174000,180000,21478.0294051022,180000,180000,180000,180000,180000,0,1,179000,179000,179000,179000,179000,0
dmu77,30,300000,7111,7259.46666666667,7249,7249,7400,71.0763229082718,118000,248133.333333333,250000,290000,298000,40268.6952370195,300000,3e+05,300000,300000,300000,0,1,267000,267000,267000,267000,267000,0
dmu77,30,1800000,7084,7200.16666666667,7195,7215,7353,61.2862606717561,523000,1404433.33333333,1465500,1465500,1796000,353435.033617928,1800000,1800000,1800000,1800000,1800000,0,1,1655000,1655000,1655000,1655000,1655000,0
dmu77,30,3600000,7076,7189.73333333333,7191,7164,7353,65.5995864859409,633000,2348433.33333333,2380000,2380000,3583000,826084.018576274,3600000,3600000,3600000,3600000,3600000,0,1,2083000,2083000,2083000,2083000,2083000,0
dmu77,30,6111000,7076,7189.73333333333,7191,7164,7353,65.5995864859409,633000,2507333.33333333,2439000,2439000,6111000,1053411.12036362,6111000,6111000,6111000,6111000,6111000,0,1,2083000,2083000,2083000,2083000,2083000,0
dmu77,30,NA,7065,7182.13333333333,7176.5,7206,7353,65.5474207563966,6111000,6719333.33333333,6672000,6672000,7356000,317340.493013021,6111000,6719333.33333333,6672000,6672000,7356000,317340.493013021,1,7024000,7024000,7024000,7024000,7024000,0
dmu79,30,180000,7248,7382.83333333333,7385,7383.5,7526,64.6977499653173,59000,154933.333333333,163000,167000,180000,26047.6133440195,180000,180000,180000,180000,180000,0,1,172000,172000,172000,172000,172000,0
dmu79,30,300000,7228,7353.26666666667,7351.5,7340,7448,58.8469278683283,59000,246066.666666667,262500,260000,299000,53178.2515393427,300000,3e+05,300000,300000,300000,0,1,244000,244000,244000,244000,244000,0
dmu79,30,1800000,7184,7293.5,7286,7303,7431,57.507270904613,517000,1322333.33333333,1331000,1331000,1798000,355303.108416708,1800000,1800000,1800000,1800000,1800000,0,1,1709000,1709000,1709000,1709000,1709000,0
dmu79,30,3600000,7183,7277.66666666667,7281,7281,7391,46.7017930198014,1099000,2598766.66666667,2962000,2962000,3548000,883588.985559632,3600000,3600000,3600000,3600000,3600000,0,2,3496000,3496000,3522000,3522000,3548000,36769.5526217005
dmu79,30,6167000,7183,7277.46666666667,7281,7281,7391,46.7220197170112,1099000,2690466.66666667,2962000,2962000,6167000,1089974.8093683,6167000,6167000,6167000,6167000,6167000,0,2,3496000,3496000,3522000,3522000,3548000,36769.5526217005
dmu79,30,NA,7178,7265.66666666667,7268.5,7266,7326,38.4289163156522,6167000,6714966.66666667,6678000,6678000,7602000,322581.770797072,6167000,6714966.66666667,6678000,6678000,7602000,322581.770797072,1,6440000,6440000,6440000,6440000,6440000,0
dmu80,30,180000,7001,7114.1,7108,7108,7266,69.3001219086354,99000,157666.666666667,166000,150000,180000,21787.9013142193,180000,180000,180000,180000,180000,0,1,130000,130000,130000,130000,130000,0
dmu80,30,300000,6929,7069.93333333333,7071,7075.5,7181,61.4564232120857,150000,254900,277500,297000,299000,51248.1118239223,300000,3e+05,300000,300000,300000,0,1,259000,259000,259000,259000,259000,0
dmu80,30,1800000,6893,6999.56666666667,6989,6982,7121,51.6037176777112,201000,1284400,1295500,1295500,1798000,431165.2695373,1800000,1800000,1800000,1800000,1800000,0,1,1097000,1097000,1097000,1097000,1097000,0
dmu80,30,3600000,6889,6986.1,6978.5,6978.5,7097,47.2581684236558,818000,2431500,2624000,2624000,3599000,942848.572695787,3600000,3600000,3600000,3600000,3600000,0,1,3596000,3596000,3596000,3596000,3596000,0
dmu80,30,6075000,6889,6986.1,6978.5,6978.5,7097,47.2581684236558,818000,2584033.33333333,2752000,2752000,6075000,1136957.2667593,6075000,6075000,6075000,6075000,6075000,0,1,3596000,3596000,3596000,3596000,3596000,0
dmu80,30,NA,6888,6977.7,6970.5,6939.5,7095,48.8708008161703,6075000,7497266.66666667,7438000,8653000,10801000,1143047.67853415,6075000,7497266.66666667,7438000,8653000,10801000,1143047.67853415,1,6648000,6648000,6648000,6648000,6648000,0
ta11,30,180000,1366,1372.06666666667,1372,1372.5,1377,2.34790197371205,6000,83333.3333333333,84000,6000,175000,52047.2817756114,180000,180000,180000,180000,180000,0,1,22000,22000,22000,22000,22000,0
ta11,30,300000,1366,1370.16666666667,1370,1373,1373,2.29066069874646,6000,155533.333333333,153000,120500,282000,89458.8070617954,300000,3e+05,300000,300000,300000,0,2,22000,22000,132500,132500,243000,156270.598642227
ta11,30,1412000,1358,1365.3,1362,1361,1373,5.0797094676627,6000,754700,1005000,671000,1412000,517016.384053069,1412000,1412000,1412000,1412000,1412000,0,1,1285000,1285000,1285000,1285000,1285000,0
ta11,30,NA,1358,1361.5,1361,1361,1370,3.02575154528476,1412000,1809500,1849000,1789000,1951000,130129.842319389,1412000,1809500,1849000,1789000,1951000,130129.842319389,2,1868000,1868000,1897500,1897500,1927000,41719.3000900063
ta12,30,180000,1371,1375.23333333333,1376,1377,1377,1.88795334054948,7000,62233.3333333333,37500,12000,178000,58252.5318871581,180000,180000,180000,180000,180000,0,1,61000,61000,61000,61000,61000,0
ta12,30,300000,1371,1374.66666666667,1375,1373,1377,1.82574185835055,7000,97166.6666666667,71000,12000,300000,85719.3026720045,300000,3e+05,300000,300000,300000,0,1,61000,61000,61000,61000,61000,0
ta12,30,1486000,1367,1369.6,1367,1367,1377,3.86496197063862,9000,1036400,1358000,1352000,1486000,576771.310683521,1486000,1486000,1486000,1486000,1486000,0,20,1304000,1304000,1422000,1352000,1486000,57685.0797091642
ta12,30,NA,1367,1368.36666666667,1367,1367,1374,2.59287263585143,1486000,1839966.66666667,1842000,1838000,1951000,81525.3222067815,1486000,1839966.66666667,1842000,1838000,1951000,81525.3222067815,23,1486000,1486000,1848000,1841000,1951000,87893.9803323079
ta13,30,180000,1345,1355.96666666667,1357,1359,1361,3.57658412776612,7000,92500,93500,91000,153000,34065.6060747696,180000,180000,180000,180000,180000,0,1,61000,61000,61000,61000,61000,0
ta13,30,300000,1345,1354.83333333333,1354.5,1353,1361,3.4248919774894,36000,136966.666666667,112500,91000,275000,72709.3805707937,300000,3e+05,300000,300000,300000,0,1,61000,61000,61000,61000,61000,0
ta13,30,1328000,1342,1351.7,1353,1353,1360,5.5158080034601,41000,501300,241000,241000,1328000,486756.410793197,1328000,1328000,1328000,1328000,1328000,0,2,1142000,1142000,1206500,1206500,1271000,91216.7747730646
ta13,30,NA,1342,1346.3,1344.5,1344,1353,3.18563586463817,1328000,1783700,1789500,1789500,2001000,130140.547366935,1328000,1783700,1789500,1789500,2001000,130140.547366935,2,1989000,1989000,1995000,1995000,2001000,8485.28137423857
ta14,30,180000,1345,1345,1345,1345,1345,0,6000,13300,8000,6000,58000,12216.8622869349,180000,180000,180000,180000,180000,0,30,6000,6000,8000,6000,58000,12216.8622869349
ta14,30,300000,1345,1345,1345,1345,1345,0,6000,13300,8000,6000,58000,12216.8622869349,300000,3e+05,300000,300000,300000,0,30,6000,6000,8000,6000,58000,12216.8622869349
ta14,30,1372000,1345,1345,1345,1345,1345,0,6000,58733.3333333333,8000,6000,1372000,248335.831199348,1372000,1372000,1372000,1372000,1372000,0,30,6000,6000,8000,6000,1372000,248335.831199348
ta14,30,NA,1345,1345,1345,1345,1345,0,1372000,1746066.66666667,1750500,1748000,1856000,103711.115133812,1372000,1746066.66666667,1750500,1748000,1856000,103711.115133812,30,1372000,1372000,1750500,1748000,1856000,103711.115133812
ta15,30,180000,1348,1355.6,1356,1358,1360,3.23344590395341,6000,83766.6666666667,72500,17000,170000,59310.8022569904,180000,180000,180000,180000,180000,0,1,64000,64000,64000,64000,64000,0
ta15,30,300000,1346,1353.5,1354,1354,1359,3.20290816128954,6000,159666.666666667,183000,64000,299000,94276.6776781139,300000,3e+05,300000,300000,300000,0,1,221000,221000,221000,221000,221000,0
ta15,30,1800000,1339,1339.76666666667,1339,1339,1352,2.94411550248186,8000,1456400,1555500,1558500,1676000,387874.63314128,1800000,1800000,1800000,1800000,1800000,0,28,1442000,1442000,1558000,1558500,1676000,52280.885659015
ta15,30,1942000,1339,1339.76666666667,1339,1339,1352,2.94411550248186,8000,1518600,1558000,1558500,1942000,298108.589333623,1942000,1942000,1942000,1942000,1942000,0,28,1442000,1442000,1558000,1558500,1676000,52280.885659015
ta15,30,NA,1339,1339.76666666667,1339,1339,1352,2.94411550248186,1942000,2081533.33333333,2087500,2124000,2152000,45479.615239125,1942000,2081533.33333333,2087500,2124000,2152000,45479.615239125,28,2035000,2035000,2102500,2124000,2152000,36355.588786029
ta16,30,180000,1365,1370.26666666667,1370,1370,1378,2.67727773903905,6000,85033.3333333333,91500,91500,179000,56892.8110926415,180000,180000,180000,180000,180000,0,1,128000,128000,128000,128000,128000,0
ta16,30,300000,1365,1369.23333333333,1369,1368,1374,2.12835266285249,6000,136300,129000,129000,299000,80673.9499894269,300000,3e+05,300000,300000,300000,0,2,128000,128000,185000,185000,242000,80610.1730552664
ta16,30,1685000,1360,1361.26666666667,1360,1360,1372,3.34182825590335,86000,1140866.66666667,1217500,1218000,1685000,349154.025228599,1685000,1685000,1685000,1685000,1685000,0,26,1048000,1048000,1218000,1218000,1411000,76222.3468140817
ta16,30,NA,1360,1361.06666666667,1360,1360,1368,2.76596722913408,1685000,1863500,1870000,1891000,1942000,66497.9906359635,1685000,1863500,1870000,1891000,1942000,66497.9906359635,26,1808000,1808000,1896500,1891000,1942000,39131.9071071952
ta17,30,180000,1474,1477.53333333333,1478,1478,1480,1.81437427863947,6000,81600,79000,6000,179000,62806.5447940381,180000,180000,180000,180000,180000,0,1,6000,6000,6000,6000,6000,0
ta17,30,300000,1473,1476.73333333333,1477,1478,1480,1.8557149999177,6000,133333.333333333,145000,6000,297000,99153.0803017906,300000,3e+05,300000,300000,300000,0,1,208000,208000,208000,208000,208000,0
ta17,30,1800000,1469,1471.6,1471.5,1470,1478,2.06113460551924,6000,1330200,1395000,1395000,1751000,383969.682711252,1800000,1800000,1800000,1800000,1800000,0,7,1181000,1181000,1377000,1377000,1553000,114263.479980013
ta17,30,1895000,1469,1471.6,1471.5,1470,1478,2.06113460551924,6000,1359033.33333333,1395000,1395000,1895000,393020.441982465,1895000,1895000,1895000,1895000,1895000,0,7,1181000,1181000,1377000,1377000,1553000,114263.479980013
ta17,30,NA,1469,1471.56666666667,1471.5,1471,1478,2.02881540659149,1895000,1955300,1949000,1933000,2007000,30036.9312909843,1895000,1955300,1949000,1933000,2007000,30036.9312909843,7,1932000,1932000,1938000,1938000,1997000,31858.3172963103
ta18,30,180000,1411,1419.1,1419.5,1420,1424,2.79593300694247,32000,94766.6666666667,88500,81000,180000,43349.965861923,180000,180000,180000,180000,180000,0,1,42000,42000,42000,42000,42000,0
ta18,30,300000,1411,1418,1418.5,1419.5,1424,2.79161305489781,32000,148600,153000,185000,297000,81467.4041014839,300000,3e+05,300000,300000,300000,0,1,42000,42000,42000,42000,42000,0
ta18,30,1800000,1398,1406.5,1405.5,1401,1413,5.85897484265776,864000,1243366.66666667,1280000,1280000,1752000,217553.240940415,1800000,1800000,1800000,1800000,1800000,0,1,1224000,1224000,1224000,1224000,1224000,0
ta18,30,1812000,1398,1406.5,1405.5,1401,1413,5.85897484265776,864000,1274800,1284000,1284000,1812000,229399.876739888,1812000,1812000,1812000,1812000,1812000,0,1,1224000,1224000,1224000,1224000,1224000,0
ta18,30,NA,1398,1406.5,1405.5,1401,1413,5.85897484265776,1812000,2015266.66666667,1989500,1989500,2276000,164968.32158459,1812000,2015266.66666667,1989500,1989500,2276000,164968.32158459,1,2006000,2006000,2006000,2006000,2006000,0
ta19,30,180000,1343,1343.56666666667,1343,1343,1345,0.817200154156877,6000,69833.3333333333,57500,9000,161000,52192.0084603614,180000,180000,180000,180000,180000,0,19,6000,6000,84000,84000,161000,51374.7269880767
ta19,30,300000,1335,1342.83333333333,1343,1343,1345,1.68325082306035,6000,125700,110500,110500,293000,92774.1603442802,300000,3e+05,300000,300000,300000,0,1,280000,280000,280000,280000,280000,0
ta19,30,1748000,1335,1339.3,1340,1337,1344,2.62809751564209,11000,1028700,1189500,1189500,1748000,533187.108905915,1748000,1748000,1748000,1748000,1748000,0,2,280000,280000,729500,729500,1179000,635688.996286706
ta19,30,NA,1335,1338.9,1340,1337,1342,2.13912647334502,1748000,1859200,1860500,1785000,1979000,65497.2492183635,1748000,1859200,1860500,1785000,1979000,65497.2492183635,2,1875000,1875000,1901500,1901500,1928000,37476.659402887
ta20,30,180000,1354,1362.43333333333,1364,1364,1368,3.72024594416249,6000,68900,68500,30000,176000,46845.5643209869,180000,180000,180000,180000,180000,0,1,6000,6000,6000,6000,6000,0
ta20,30,300000,1354,1361.73333333333,1363,1364,1366,3.28983107556408,6000,107833.333333333,86500,73500,255000,82942.4741793281,300000,3e+05,300000,300000,300000,0,1,6000,6000,6000,6000,6000,0
ta20,30,1704000,1351,1359.5,1360,1355,1366,4.26493319671174,8000,401900,199500,199500,1704000,462475.598610721,1704000,1704000,1704000,1704000,1704000,0,1,959000,959000,959000,959000,959000,0
ta20,30,NA,1351,1355.13333333333,1355,1355,1361,1.73668994182122,1704000,1766666.66666667,1747500,1740000,1842000,39030.7865517795,1704000,1766666.66666667,1747500,1740000,1842000,39030.7865517795,2,1767000,1767000,1788500,1788500,1810000,30405.5915910215
ta21,30,180000,1647,1653.93333333333,1655,1647,1661,4.6899256176245,8000,85566.6666666667,87500,43000,179000,51732.5238412791,180000,180000,180000,180000,180000,0,6,36000,36000,49000,49000,179000,54602.8082305907
ta21,30,300000,1647,1652.43333333333,1653,1647,1659,4.06569613442412,8000,126466.666666667,121500,43000,274000,79430.1833246563,300000,3e+05,300000,300000,300000,0,8,36000,36000,70500,70500,229000,81550.0503634775
ta21,30,1800000,1647,1647.03333333333,1647,1647,1648,0.182574185835055,36000,705066.666666667,835000,835000,1533000,445291.607928955,1800000,1800000,1800000,1800000,1800000,0,29,36000,36000,812000,812000,1295000,424312.184658019
ta21,30,2077000,1647,1647.03333333333,1647,1647,1648,0.182574185835055,36000,744100,835000,835000,2077000,510117.386760991,2077000,2077000,2077000,2077000,2077000,0,29,36000,36000,812000,812000,2077000,496507.397788908
ta21,30,NA,1647,1647.03333333333,1647,1647,1648,0.182574185835055,2077000,2361533.33333333,2417000,2483500,2588000,172815.375539876,2077000,2361533.33333333,2417000,2483500,2588000,172815.375539876,29,2077000,2077000,2427000,2483500,2588000,175816.441729054
ta22,30,180000,1609,1616.46666666667,1617.5,1618,1620,2.72578154984424,6000,89433.3333333333,102000,52000,159000,48815.4041073196,180000,180000,180000,180000,180000,0,1,122000,122000,122000,122000,122000,0
ta22,30,300000,1609,1615.8,1616,1617,1619,2.5379872557491,7000,140000,126000,98000,274000,73973.9003367707,300000,3e+05,300000,300000,300000,0,1,122000,122000,122000,122000,122000,0
ta22,30,1800000,1600,1609.03333333333,1612,1601,1617,6.98018542058498,147000,1069766.66666667,1237500,1237500,1742000,558663.903855676,1800000,1800000,1800000,1800000,1800000,0,2,1400000,1400000,1494500,1494500,1589000,133643.181644257
ta22,30,1948000,1600,1609.03333333333,1612,1601,1617,6.98018542058498,147000,1096900,1292000,1292000,1948000,581203.76568066,1948000,1948000,1948000,1948000,1948000,0,2,1400000,1400000,1494500,1494500,1589000,133643.181644257
ta22,30,NA,1600,1608.63333333333,1612,1606.5,1617,6.74400542670321,1948000,2367766.66666667,2461000,2461000,2676000,224392.46458141,1948000,2367766.66666667,2461000,2461000,2676000,224392.46458141,3,2034000,2034000,2462000,2462000,2502000,259425.005219877
ta23,30,180000,1563,1567.3,1567,1567,1572,2.27656728885611,12000,80266.6666666667,83000,66500,154000,44581.5280545448,180000,180000,180000,180000,180000,0,1,118000,118000,118000,118000,118000,0
ta23,30,300000,1560,1566.2,1566,1565,1570,2.1559860533104,12000,132166.666666667,124500,97000,273000,82991.9328582015,300000,3e+05,300000,300000,300000,0,1,181000,181000,181000,181000,181000,0
ta23,30,1800000,1559,1563,1564,1564,1565,1.61885442680076,41000,1244900,1505000,1505000,1765000,558199.219782254,1800000,1800000,1800000,1800000,1800000,0,1,1756000,1756000,1756000,1756000,1756000,0
ta23,30,2217000,1559,1563,1564,1564,1565,1.61885442680076,41000,1263933.33333333,1505000,1505000,2217000,581592.162669134,2217000,2217000,2217000,2217000,2217000,0,1,1756000,1756000,1756000,1756000,1756000,0
ta23,30,NA,1558,1562.6,1564,1564,1564,2.0777972421077,2217000,2321866.66666667,2291500,2256000,2545000,84106.1453055656,2217000,2321866.66666667,2291500,2256000,2545000,84106.1453055656,2,2378000,2378000,2401000,2401000,2424000,32526.9119345812
ta24,30,180000,1655,1660.8,1659.5,1659,1668,3.16663641848832,8000,79033.3333333333,81000,84000,179000,50230.8349682662,180000,180000,180000,180000,180000,0,1,95000,95000,95000,95000,95000,0
ta24,30,300000,1652,1658.9,1659,1659,1664,2.61757982455761,13000,130266.666666667,94500,154000,296000,90644.4107234544,300000,3e+05,300000,300000,300000,0,1,229000,229000,229000,229000,229000,0
ta24,30,1800000,1647,1652.83333333333,1654,1654,1654,2.15091533576038,229000,1187000,1204500,1204500,1795000,418223.665617763,1800000,1800000,1800000,1800000,1800000,0,3,1675000,1675000,1758000,1758000,1795000,61451.8781920726
ta24,30,2386000,1647,1652.83333333333,1654,1654,1654,2.15091533576038,229000,1231266.66666667,1218500,1218500,2386000,471044.103164913,2386000,2386000,2386000,2386000,2386000,0,3,1675000,1675000,1758000,1758000,1795000,61451.8781920726
ta24,30,NA,1647,1651.66666666667,1654,1654,1654,3.35624311039769,2386000,2537400,2523000,2397000,2799000,120068.256449807,2386000,2537400,2523000,2397000,2799000,120068.256449807,10,2648000,2648000,2670500,2670500,2799000,43958.1872035486
ta25,30,180000,1598,1606.33333333333,1607.5,1599,1617,6.78402450657035,6000,76200,68000,68000,179000,50716.5211468746,180000,180000,180000,180000,180000,0,4,51000,51000,62000,62000,89000,16370.7055437449
ta25,30,300000,1598,1603.93333333333,1603.5,1599,1613,5.50819660915054,6000,120866.666666667,91500,89000,299000,82438.580411297,300000,3e+05,300000,300000,300000,0,5,51000,51000,65000,65000,227000,73383.9219447966
ta25,30,1800000,1596,1597.2,1597,1597,1603,1.32352715798771,51000,1285233.33333333,1388000,1687000,1771000,428484.955945088,1800000,1800000,1800000,1800000,1800000,0,8,1323000,1323000,1673500,1687000,1722000,129223.988816761
ta25,30,2324000,1596,1597.16666666667,1597,1597,1603,1.3412123525798,51000,1316633.33333333,1403500,1687000,2324000,468470.547658002,2324000,2324000,2324000,2324000,2324000,0,9,1323000,1323000,1687000,1687000,2324000,260604.585531414
ta25,30,NA,1596,1596.76666666667,1596,1596,1603,1.47819398972678,2324000,2427533.33333333,2442500,2439000,2570000,57484.470666573,2324000,2427533.33333333,2442500,2439000,2570000,57484.470666573,21,2324000,2324000,2448000,2449000,2495000,60032.7291685841
ta26,30,180000,1651,1659.8,1661,1661,1667,4.0034467908162,6000,88033.3333333333,86500,49000,172000,56886.7497652184,180000,180000,180000,180000,180000,0,1,126000,126000,126000,126000,126000,0
ta26,30,300000,1651,1658.36666666667,1660,1654,1667,3.75530276416892,6000,130700,142000,80000,276000,84263.1960401251,300000,3e+05,300000,300000,300000,0,1,126000,126000,126000,126000,126000,0
ta26,30,1800000,1651,1651.9,1652,1652,1652,0.305128576629365,126000,1313033.33333333,1368000,1390000,1684000,266321.750355925,1800000,1800000,1800000,1800000,1800000,0,3,126000,126000,1365000,1365000,1371000,717075.309852459
