inst.id,n.runs,budget.time,best.f.min,best.f.mean,best.f.med,best.f.mode,best.f.max,best.f.sd,last.improvement.time.min,last.improvement.time.mean,last.improvement.time.med,last.improvement.time.mode,last.improvement.time.max,last.improvement.time.sd,total.time.min,total.time.mean,total.time.med,total.time.mode,total.time.max,total.time.sd,reach.best.f.min.runs,reach.best.f.min.time.min,reach.best.f.min.time.mean,reach.best.f.min.time.med,reach.best.f.min.time.mode,reach.best.f.min.time.max,reach.best.f.min.time.sd
dmu45,20,180000,3302,3315.65,3317,3318.5,3329,6.76115063393331,11000,93750,99500,145000,170000,50681.5392529926,180000,180000,180000,180000,180000,0,1,114000,114000,114000,114000,114000,0
dmu45,20,300000,3302,3313.6,3314,3312,3324,6.15928909089865,11000,135500,138500,145000,290000,82313.5852444144,300000,3e+05,300000,300000,300000,0,1,114000,114000,114000,114000,114000,0
dmu45,20,1490000,3302,3312.6,3312,3310.5,3324,6.36933442775865,22000,231750,142500,145000,1490000,323818.804921908,1490000,1490000,1490000,1490000,1490000,0,1,114000,114000,114000,114000,114000,0
dmu45,20,NA,3297,3306.4,3308,3309,3312,4.75062322781249,1490000,1685350,1744000,1649000,1812000,124584.477786212,1490000,1685350,1744000,1649000,1812000,124584.477786212,2,1540000,1540000,1644000,1644000,1748000,147078.210486802
dmu41,20,180000,3297,3316.95,3317.5,3312,3340,10.4653563823945,9000,102200,110000,29000,176000,52572.3561539612,180000,180000,180000,180000,180000,0,1,95000,95000,95000,95000,95000,0
dmu41,20,300000,3297,3312.6,3312.5,3312,3326,8.36282500745192,9000,152150,147000,270000,300000,91115.4704063389,300000,3e+05,300000,300000,300000,0,1,95000,95000,95000,95000,95000,0
dmu41,20,964000,3297,3312.6,3312.5,3312,3326,8.36282500745192,9000,195600,163000,270000,964000,202070.180617371,964000,964000,964000,964000,964000,0,1,964000,964000,964000,964000,964000,0
dmu41,20,NA,3288,3301.65,3302,3301.5,3311,5.96723509984667,964000,1381100,1434000,1458500,1519000,183538.006963136,964000,1381100,1434000,1458500,1519000,183538.006963136,1,1417000,1417000,1417000,1417000,1417000,0
dmu42,20,180000,3419,3438.1,3437.5,3436,3451,8.68089250808015,20000,94500,95000,64000,172000,41861.2998012798,180000,180000,180000,180000,180000,0,1,171000,171000,171000,171000,171000,0
dmu42,20,300000,3413,3433.8,3435.5,3435.5,3446,8.14732762127687,20000,187600,200000,200000,298000,87823.6270811233,300000,3e+05,300000,300000,300000,0,1,256000,256000,256000,256000,256000,0
dmu42,20,1481000,3413,3431.75,3432,3436,3446,9.03137804953841,54000,345050,256500,256500,1481000,349522.151244419,1481000,1481000,1481000,1481000,1481000,0,1,256000,256000,256000,256000,256000,0
dmu42,20,NA,3413,3423,3423,3421.5,3433,4.43668914014897,1481000,1747650,1764500,1829000,1847000,104128.602168058,1481000,1747650,1764500,1829000,1847000,104128.602168058,1,1763000,1763000,1763000,1763000,1763000,0
dmu44,20,180000,3515,3534.3,3531.5,3523.5,3564,13.31836879533,29000,88500,76500,76500,175000,48182.2199134647,180000,180000,180000,180000,180000,0,1,86000,86000,86000,86000,86000,0
dmu44,20,300000,3515,3528.4,3527.5,3526.5,3545,8.5187100580212,29000,159450,172000,172000,276000,87789.5060267516,300000,3e+05,300000,300000,300000,0,1,86000,86000,86000,86000,86000,0
dmu44,20,1497000,3510,3527.45,3524.5,3523,3545,9.32159349377336,29000,333450,172000,1497000,1497000,469512.790588623,1497000,1497000,1497000,1497000,1497000,0,1,1497000,1497000,1497000,1497000,1497000,0
dmu44,20,NA,3499,3515.3,3515,3515,3525,6.01839286118636,1497000,1662600,1735000,1744000,1815000,130162.408673084,1497000,1662600,1735000,1744000,1815000,130162.408673084,1,1550000,1550000,1550000,1550000,1550000,0
dmu43,20,180000,3450,3473.1,3476,3476.5,3491,9.36342267605849,10000,91600,104000,80000,176000,51264.4331409522,180000,180000,180000,180000,180000,0,1,116000,116000,116000,116000,116000,0
dmu43,20,300000,3450,3471.1,3474.5,3478,3480,8.12986696337063,10000,144500,125500,125500,298000,90643.0245233291,300000,3e+05,300000,300000,300000,0,1,116000,116000,116000,116000,116000,0
dmu43,20,1724000,3450,3468.05,3471,3477,3480,10.3947101931704,10000,368750,163500,1724000,1724000,514894.457759626,1724000,1724000,1724000,1724000,1724000,0,3,116000,116000,971000,971000,1724000,804538.998433264
dmu43,20,NA,3450,3456.65,3457,3450,3466,5.25432152964035,1724000,1772650,1787500,1796000,1801000,30359.7292131326,1724000,1772650,1787500,1796000,1801000,30359.7292131326,5,1724000,1724000,1795000,1795000,1801000,39518.3501679916
dmu49,20,180000,3751,3777.75,3776.5,3769,3816,17.2866696436422,13000,111500,133500,142000,180000,55255.8641803365,180000,180000,180000,180000,180000,0,1,41000,41000,41000,41000,41000,0
dmu49,20,300000,3748,3772.75,3774.5,3775,3807,17.6213835408783,31000,181100,191000,191000,297000,96361.6543084054,300000,3e+05,300000,300000,300000,0,1,280000,280000,280000,280000,280000,0
dmu49,20,1800000,3726,3749.4,3749.5,3748.5,3774,8.96425650775579,289000,885900,850500,850500,1708000,453770.043779422,1800000,1800000,1800000,1800000,1800000,0,1,1455000,1455000,1455000,1455000,1455000,0
dmu49,20,1960000,3726,3749.4,3749.5,3748.5,3774,8.96425650775579,289000,946700,908000,908000,1960000,511543.597977317,1960000,1960000,1960000,1960000,1960000,0,1,1455000,1455000,1455000,1455000,1455000,0
dmu49,20,NA,3726,3746.8,3748.5,3749,3756,6.70113894482831,1960000,2208350,2252500,2033000,2401000,150386.265820282,1960000,2208350,2252500,2033000,2401000,150386.265820282,1,2023000,2023000,2023000,2023000,2023000,0
dmu48,20,180000,3807,3835.1,3838.5,3839,3856,12.108718042451,49000,119650,114000,90000,180000,43412.6770231437,180000,180000,180000,180000,180000,0,1,108000,108000,108000,108000,108000,0
dmu48,20,300000,3807,3832.3,3834,3834,3849,10.4332464544334,49000,161100,169500,169500,292000,77457.5605361447,300000,3e+05,300000,300000,300000,0,1,108000,108000,108000,108000,108000,0
dmu48,20,1800000,3801,3819.95,3822,3820,3833,8.06209454304851,49000,843650,800500,800500,1786000,513943.195202288,1800000,1800000,1800000,1800000,1800000,0,1,1048000,1048000,1048000,1048000,1048000,0
dmu48,20,1903000,3801,3819.95,3822,3820,3833,8.06209454304851,49000,905250,918500,918500,1903000,563594.560785826,1903000,1903000,1903000,1903000,1903000,0,1,1048000,1048000,1048000,1048000,1048000,0
dmu48,20,NA,3801,3819.6,3822,3820,3833,7.68731011746666,1903000,2143950,2063500,1988000,2390000,176616.883916036,1903000,2143950,2063500,1988000,2390000,176616.883916036,1,2384000,2384000,2384000,2384000,2384000,0
dmu47,20,180000,3980,3999.1,3997,3997,4030,12.0389718043221,46000,107300,105000,105000,168000,36789.7296881387,180000,180000,180000,180000,180000,0,1,62000,62000,62000,62000,62000,0
dmu47,20,300000,3980,3991.2,3988.5,3987,4014,8.33256136775292,46000,191500,215500,276000,294000,78630.0464868635,300000,3e+05,300000,300000,300000,0,1,62000,62000,62000,62000,62000,0
dmu47,20,1800000,3956,3976.35,3977.5,3975,3985,7.67274739787379,192000,766550,800000,800000,1495000,409168.023008435,1800000,1800000,1800000,1800000,1800000,0,1,703000,703000,703000,703000,703000,0
dmu47,20,2001000,3956,3976.35,3977.5,3975,3985,7.67274739787379,192000,829350,890500,890500,2001000,493402.608637739,2001000,2001000,2001000,2001000,2001000,0,1,703000,703000,703000,703000,703000,0
dmu47,20,NA,3956,3975.8,3977,3975,3985,7.46641603589384,2001000,2235200,2315500,2160500,2421000,170689.19122194,2001000,2235200,2315500,2160500,2421000,170689.19122194,1,2421000,2421000,2421000,2421000,2421000,0
dmu46,20,180000,4068,4100.25,4102,4109,4139,17.2317790876716,40000,110650,108500,71000,177000,43124.3916814456,180000,180000,180000,180000,180000,0,1,79000,79000,79000,79000,79000,0
dmu46,20,300000,4068,4095.75,4098,4099.5,4132,16.2961894157402,61000,172000,162500,71000,293000,85814.978449661,300000,3e+05,300000,300000,300000,0,1,79000,79000,79000,79000,79000,0
dmu46,20,1800000,4054,4071.7,4071.5,4072,4084,8.38607868967813,79000,1064350,1184500,1184500,1745000,464549.048455653,1800000,1800000,1800000,1800000,1800000,0,1,1388000,1388000,1388000,1388000,1388000,0
dmu46,20,1948000,4054,4071.7,4071.5,4072,4084,8.38607868967813,79000,1102550,1208000,1208000,1948000,504591.911715221,1948000,1948000,1948000,1948000,1948000,0,1,1388000,1388000,1388000,1388000,1388000,0
dmu46,20,NA,4054,4071.4,4071.5,4072,4083,8.0223372365441,1948000,2063550,2031000,1961000,2359000,135592.064276405,1948000,2063550,2031000,1961000,2359000,135592.064276405,1,2030000,2030000,2030000,2030000,2030000,0
dmu50,20,180000,3750,3781.8,3779,3777,3808,15.395146193388,18000,105950,116000,116000,169000,44438.5738081823,180000,180000,180000,180000,180000,0,1,166000,166000,166000,166000,166000,0
dmu50,20,300000,3750,3774.4,3772.5,3769.5,3796,9.94934538973346,69000,173450,163500,222000,297000,71885.4900811737,300000,3e+05,300000,300000,300000,0,1,166000,166000,166000,166000,166000,0
dmu50,20,1800000,3748,3758.5,3759,3763,3769,6.07410378921082,166000,1007950,1174500,1174500,1705000,449333.714339471,1800000,1800000,1800000,1800000,1800000,0,1,1302000,1302000,1302000,1302000,1302000,0
dmu50,20,1888000,3748,3758.3,3759,3763,3769,5.87680543367425,166000,1048400,1198500,1198500,1888000,490586.694951216,1888000,1888000,1888000,1888000,1888000,0,1,1302000,1302000,1302000,1302000,1302000,0
dmu50,20,NA,3748,3758.3,3759,3763,3769,5.87680543367425,1888000,2037000,1962000,1962000,2343000,153579.398289443,1888000,2037000,1962000,1962000,2343000,153579.398289443,1,2337000,2337000,2337000,2337000,2337000,0
dmu53,20,180000,4437,4503.4,4507.5,4507.5,4538,25.2761589353746,41000,124950,142500,171000,177000,48657.2058816629,180000,180000,180000,180000,180000,0,1,147000,147000,147000,147000,147000,0
dmu53,20,300000,4437,4487.8,4493.5,4493.5,4519,24.440260141608,41000,203050,232500,282000,295000,80573.2585911728,300000,3e+05,300000,300000,300000,0,1,147000,147000,147000,147000,147000,0
dmu53,20,1800000,4437,4455.5,4455.5,4459,4486,11.7585355335916,147000,1038450,1137000,1137000,1750000,471967.937693363,1800000,1800000,1800000,1800000,1800000,0,1,147000,147000,147000,147000,147000,0
dmu53,20,2416000,4437,4455.5,4455.5,4459,4486,11.7585355335916,147000,1104400,1218500,1218500,2416000,563800.487294649,2416000,2416000,2416000,2416000,2416000,0,1,147000,147000,147000,147000,147000,0
dmu53,20,NA,4437,4453.9,4452,4459,4486,11.6252900359971,2416000,2683150,2683500,2683500,2967000,236748.650860381,2416000,2683150,2683500,2683500,2967000,236748.650860381,1,2428000,2428000,2428000,2428000,2428000,0
dmu51,20,180000,4237,4272,4275,4275,4315,22.447599801362,27000,137100,156000,178000,178000,43117.8312119366,180000,180000,180000,180000,180000,0,1,118000,118000,118000,118000,118000,0
dmu51,20,300000,4237,4260.85,4262,4262,4296,16.626785618393,85000,201000,219000,219000,299000,68872.880615018,300000,3e+05,300000,300000,300000,0,1,118000,118000,118000,118000,118000,0
dmu51,20,1800000,4213,4234.05,4237,4239,4246,9.63259269902258,118000,1013900,961500,961500,1608000,466048.551796461,1800000,1800000,1800000,1800000,1800000,0,1,808000,808000,808000,808000,808000,0
dmu51,20,2429000,4213,4234.05,4237,4239,4246,9.63259269902258,118000,1077250,961500,961500,2429000,563220.707884106,2429000,2429000,2429000,2429000,2429000,0,1,808000,808000,808000,808000,808000,0
dmu51,20,NA,4213,4229.9,4231.5,4237,4241,7.84655472501349,2429000,2569450,2545500,2545500,3036000,126042.797660577,2429000,2569450,2545500,2545500,3036000,126042.797660577,1,2607000,2607000,2607000,2607000,2607000,0
dmu54,20,180000,4442,4470.05,4471,4471,4508,18.1904399414406,74000,136750,150000,128500,177000,35123.6537483158,180000,180000,180000,180000,180000,0,1,153000,153000,153000,153000,153000,0
dmu54,20,300000,4429,4453.7,4446,4444,4486,17.3420693234992,74000,223750,226500,230000,300000,54349.6235400703,300000,3e+05,300000,300000,300000,0,1,188000,188000,188000,188000,188000,0
dmu54,20,1800000,4408,4424.25,4423.5,4426,4448,9.87753964677866,360000,996950,1140000,1140000,1728000,503743.927741905,1800000,1800000,1800000,1800000,1800000,0,1,1191000,1191000,1191000,1191000,1191000,0
dmu54,20,2449000,4408,4424.25,4423.5,4426,4448,9.87753964677866,360000,1100850,1183000,1183000,2449000,576839.508373909,2449000,2449000,2449000,2449000,2449000,0,1,1191000,1191000,1191000,1191000,1191000,0
dmu54,20,NA,4408,4418.95,4418,4417,4433,7.60522673456949,2449000,2536500,2545000,2545000,2866000,90425.6018707324,2449000,2536500,2545000,2545000,2866000,90425.6018707324,2,2529000,2529000,2697500,2697500,2866000,238294.985259867
dmu55,20,180000,4336,4378,4374,4358,4425,23.4341181770691,69000,123800,130500,69000,173000,34042.6976480698,180000,180000,180000,180000,180000,0,1,85000,85000,85000,85000,85000,0
dmu55,20,300000,4331,4360.55,4358.5,4345.5,4408,21.6660661185327,69000,216400,228000,228000,300000,73765.2036068355,300000,3e+05,300000,300000,300000,0,1,297000,297000,297000,297000,297000,0
dmu55,20,1800000,4312,4330.5,4331,4328,4345,8.1724827123837,85000,1075350,1152500,1152500,1760000,465184.092025602,1800000,1800000,1800000,1800000,1800000,0,1,1557000,1557000,1557000,1557000,1557000,0
dmu55,20,2431000,4312,4329.9,4328,4328,4345,7.87333942391731,85000,1139500,1166000,1166000,2431000,555438.802351704,2431000,2431000,2431000,2431000,2431000,0,1,1557000,1557000,1557000,1557000,1557000,0
dmu55,20,NA,4310,4325.25,4327,4328,4336,7.58721223333605,2431000,2833250,2879500,2861000,2999000,171910.281067893,2431000,2833250,2879500,2861000,2999000,171910.281067893,1,2999000,2999000,2999000,2999000,2999000,0
dmu52,20,180000,4414,4450.1,4448.5,4433,4521,25.9085436020427,69000,143100,146500,178500,180000,31684.1318411333,180000,180000,180000,180000,180000,0,1,147000,147000,147000,147000,147000,0
dmu52,20,300000,4376,4427.5,4422.5,4419,4511,31.2687838283689,69000,234750,263000,261000,297000,70999.5366923356,300000,3e+05,300000,300000,300000,0,1,228000,228000,228000,228000,228000,0
dmu52,20,1800000,4365,4379.6,4377.5,4366,4404,12.3177236447922,228000,1054100,1002000,1002000,1798000,416635.635335696,1800000,1800000,1800000,1800000,1800000,0,1,1280000,1280000,1280000,1280000,1280000,0
dmu52,20,2453000,4365,4379.6,4377.5,4366,4404,12.3177236447922,228000,1112750,1002000,1002000,2453000,519879.224334592,2453000,2453000,2453000,2453000,2453000,0,1,2453000,2453000,2453000,2453000,2453000,0
dmu52,20,NA,4365,4375.4,4370.5,4365.5,4400,10.6543788872784,2453000,2843100,2953000,3079000,3100000,223096.132217765,2453000,2843100,2953000,3079000,3100000,223096.132217765,3,2453000,2453000,2977000,2977000,2979000,303110.540892263
dmu58,20,180000,4856,4903.5,4900.5,4882,4970,29.6993708953396,68000,147500,161000,163000,179000,29418.0395783196,180000,180000,180000,180000,180000,0,1,175000,175000,175000,175000,175000,0
dmu58,20,300000,4830,4868.65,4860,4856,4935,25.169478174546,114000,236400,247000,292000,298000,54277.4548524814,300000,3e+05,300000,300000,300000,0,1,256000,256000,256000,256000,256000,0
dmu58,20,1800000,4782,4804.5,4805.5,4810,4828,12.3138774944113,764000,1269300,1305000,1305000,1744000,319848.006666324,1800000,1800000,1800000,1800000,1800000,0,1,764000,764000,764000,764000,764000,0
dmu58,20,3179000,4781,4799.7,4797.5,4794,4828,13.9363213450171,764000,1707450,1484000,1484000,3179000,799000.920558063,3179000,3179000,3179000,3179000,3179000,0,1,2987000,2987000,2987000,2987000,2987000,0
dmu58,20,NA,4760,4792.85,4794,4797,4809,11.6541160562538,3179000,3559100,3584500,3183000,4500000,322362.643127597,3179000,3559100,3584500,3183000,4500000,322362.643127597,1,3183000,3183000,3183000,3183000,3183000,0
dmu60,20,180000,4855,4926.95,4931.5,4935,5014,43.0721243350829,72000,152300,165000,170000,180000,31264.7438903042,180000,180000,180000,180000,180000,0,1,170000,170000,170000,170000,170000,0
dmu60,20,300000,4811,4894.65,4883,4894,4976,43.1512334397109,80000,238450,263000,295000,300000,63305.8365979664,300000,3e+05,300000,300000,300000,0,1,256000,256000,256000,256000,256000,0
dmu60,20,1800000,4800,4821.65,4823.5,4808,4852,12.5751425648505,256000,1247700,1377000,1377000,1790000,489782.454393355,1800000,1800000,1800000,1800000,1800000,0,1,1310000,1310000,1310000,1310000,1310000,0
dmu60,20,2913000,4800,4817.5,4815,4808,4852,13.4379666381645,256000,1583050,1488000,1488000,2913000,816918.760052868,2913000,2913000,2913000,2913000,2913000,0,1,1310000,1310000,1310000,1310000,1310000,0
dmu60,20,NA,4800,4811.45,4808.5,4811,4831,8.37587387428289,2913000,3505350,3546500,3546500,4170000,402005.534787769,2913000,3505350,3546500,3546500,4170000,402005.534787769,1,3216000,3216000,3216000,3216000,3216000,0
dmu59,20,180000,4731,4789.1,4779,4794,4900,47.2261078552732,88000,137650,141500,154000,179000,26410.2751136551,180000,180000,180000,180000,180000,0,1,113000,113000,113000,113000,113000,0
dmu59,20,300000,4713,4765.7,4764.5,4725,4868,39.9382417977399,113000,240800,261500,277500,297000,52414.9436305094,300000,3e+05,300000,300000,300000,0,1,287000,287000,287000,287000,287000,0
dmu59,20,1800000,4674,4701.5,4702,4702,4729,13.228756555323,338000,1232800,1312500,1312500,1741000,420646.94534916,1800000,1800000,1800000,1800000,1800000,0,1,1175000,1175000,1175000,1175000,1175000,0
dmu59,20,3295000,4674,4700.25,4700.5,4702,4729,13.5680545865337,338000,1387450,1343500,1343500,3295000,685252.967120441,3295000,3295000,3295000,3295000,3295000,0,1,1175000,1175000,1175000,1175000,1175000,0
dmu59,20,NA,4670,4691.4,4694,4702.5,4710,12.0236608839667,3295000,3490050,3426500,3358000,4056000,242924.825928993,3295000,3490050,3426500,3358000,4056000,242924.825928993,1,3447000,3447000,3447000,3447000,3447000,0
dmu57,20,180000,4775,4861.15,4865,4859,4957,45.3492586836642,66000,146350,158500,176000,178000,33310.7774562054,180000,180000,180000,180000,180000,0,1,66000,66000,66000,66000,66000,0
dmu57,20,300000,4765,4831.25,4829.5,4847.5,4919,42.4560143901278,66000,233250,254500,254500,299000,58695.355325972,300000,3e+05,300000,300000,300000,0,1,207000,207000,207000,207000,207000,0
dmu57,20,1800000,4698,4742.2,4745,4744.5,4775,19.3896336926937,433000,1363100,1496500,1496500,1771000,394008.001521743,1800000,1800000,1800000,1800000,1800000,0,1,1740000,1740000,1740000,1740000,1740000,0
dmu57,20,3280000,4698,4738.25,4744.5,4745,4766,18.0492746610348,433000,1555100,1578000,1578000,3280000,681280.134051061,3280000,3280000,3280000,3280000,3280000,0,1,1740000,1740000,1740000,1740000,1740000,0
dmu57,20,NA,4692,4725.35,4724,4719.5,4751,17.9480976854461,3280000,3516800,3419000,3419000,4038000,239736.609856032,3280000,3516800,3419000,3419000,4038000,239736.609856032,1,3381000,3381000,3381000,3381000,3381000,0
dmu56,20,180000,5060,5118.45,5118.5,5121,5188,39.0727728597212,42000,137100,139000,137000,180000,32090.1690143324,180000,180000,180000,180000,180000,0,1,137000,137000,137000,137000,137000,0
dmu56,20,300000,5044,5091.85,5089.5,5076,5156,31.5115267130851,137000,245850,263500,280000,299000,50019.2331429674,300000,3e+05,300000,300000,300000,0,1,255000,255000,255000,255000,255000,0
dmu56,20,1800000,4995,5037.65,5041,5056,5068,23.2950751515377,528000,1269250,1351500,1351500,1783000,399230.163795536,1800000,1800000,1800000,1800000,1800000,0,1,870000,870000,870000,870000,870000,0
dmu56,20,3244000,4995,5033.75,5041,5056,5068,26.9109154140295,528000,1460350,1429500,1429500,3244000,674898.844272236,3244000,3244000,3244000,3244000,3244000,0,1,870000,870000,870000,870000,870000,0
dmu56,20,NA,4987,5024.1,5024.5,5011,5059,22.8862174106693,3244000,3425900,3324000,3246000,3976000,232816.146121219,3244000,3425900,3324000,3246000,3976000,232816.146121219,1,3246000,3246000,3246000,3246000,3246000,0
dmu61,20,180000,5326,5391.1,5378,5378,5515,49.7519108334439,125000,158000,159000,177000,180000,19213.4821085831,180000,180000,180000,180000,180000,0,1,169000,169000,169000,169000,169000,0
dmu61,20,300000,5291,5349.1,5346.5,5400,5408,37.7134626248757,127000,249350,259000,265000,300000,42601.3034147029,300000,3e+05,300000,300000,300000,0,1,207000,207000,207000,207000,207000,0
dmu61,20,1800000,5238,5257.6,5254.5,5254,5294,12.7873292549181,517000,1339900,1371500,1371500,1761000,292141.620307325,1800000,1800000,1800000,1800000,1800000,0,1,1307000,1307000,1307000,1307000,1307000,0
dmu61,20,3468000,5234,5246.9,5244.5,5247.5,5263,8.05180594322593,1242000,2060750,1840000,1840000,3468000,768925.010031948,3468000,3468000,3468000,3468000,3468000,0,1,3400000,3400000,3400000,3400000,3400000,0
dmu61,20,NA,5233,5243.8,5243,5241.5,5255,6.59824538080111,3468000,3803350,3648000,3648000,4222000,285520.812219576,3468000,3803350,3648000,3648000,4222000,285520.812219576,1,3526000,3526000,3526000,3526000,3526000,0
dmu64,20,180000,5408,5496.2,5487.5,5478,5585,44.1511757011008,141000,164300,166500,161000,179000,11539.8622631569,180000,180000,180000,180000,180000,0,1,160000,160000,160000,160000,160000,0
dmu64,20,300000,5380,5439.1,5433,5441,5575,43.8573044987347,141000,251700,277500,283500,297000,50413.1352975226,300000,3e+05,300000,300000,300000,0,1,282000,282000,282000,282000,282000,0
dmu64,20,1800000,5300,5334.3,5335,5354,5357,16.3485070942434,781000,1455300,1482000,1482000,1783000,266963.253927143,1800000,1800000,1800000,1800000,1800000,0,1,1773000,1773000,1773000,1773000,1773000,0
dmu64,20,3428000,5299,5323.5,5323,5313,5355,16.9472866948013,878000,1949100,1698000,1698000,3428000,709034.176297514,3428000,3428000,3428000,3428000,3428000,0,1,2351000,2351000,2351000,2351000,2351000,0
dmu64,20,NA,5294,5313.25,5313,5300,5338,12.1433325868886,3428000,3564300,3583000,3640000,3640000,69200.0152114373,3428000,3564300,3583000,3640000,3640000,69200.0152114373,1,3470000,3470000,3470000,3470000,3470000,0
dmu62,20,180000,5329,5386.1,5383.5,5369,5438,29.1762340198139,104000,149950,149500,144000,180000,23674.2698436843,180000,180000,180000,180000,180000,0,1,170000,170000,170000,170000,170000,0
dmu62,20,300000,5319,5360.15,5357,5346,5416,26.1257586140172,135000,250250,283000,283500,299000,51506.642392281,300000,3e+05,300000,300000,300000,0,1,284000,284000,284000,284000,284000,0
dmu62,20,1800000,5295,5327.65,5327,5330,5357,15.6584431571361,196000,1017100,1060500,1060500,1742000,455273.64819067,1800000,1800000,1800000,1800000,1800000,0,1,1161000,1161000,1161000,1161000,1161000,0
dmu62,20,3390000,5295,5327.65,5327,5330,5357,15.6584431571361,196000,1117100,1060500,1060500,3390000,696978.735611594,3390000,3390000,3390000,3390000,3390000,0,1,1161000,1161000,1161000,1161000,1161000,0
dmu62,20,NA,5295,5320.45,5323,5327,5334,10.9903067339025,3390000,3465450,3470500,3456500,3558000,54925.2841786482,3390000,3465450,3470500,3456500,3558000,54925.2841786482,1,3463000,3463000,3463000,3463000,3463000,0
dmu65,20,180000,5267,5358.15,5368.5,5323,5437,47.7066419297201,127000,152250,152500,156000,178000,16035.7331245598,180000,180000,180000,180000,180000,0,1,135000,135000,135000,135000,135000,0
dmu65,20,300000,5251,5323.75,5322,5322.5,5419,39.1809231239146,135000,243600,260000,226000,299000,47296.8230823616,300000,3e+05,300000,300000,300000,0,1,272000,272000,272000,272000,272000,0
dmu65,20,1800000,5210,5239.75,5241.5,5236,5263,16.6571464037448,810000,1414950,1580500,1580500,1752000,307664.62858803,1800000,1800000,1800000,1800000,1800000,0,1,1389000,1389000,1389000,1389000,1389000,0
dmu65,20,3559000,5209,5227.25,5225,5229,5257,15.0887724030678,1042000,2455200,2742000,2742000,3559000,866537.4896983,3559000,3559000,3559000,3559000,3559000,0,2,1822000,1822000,2275500,2275500,2729000,641345.850536199
dmu65,20,NA,5209,5225.85,5224.5,5229,5257,14.209985369821,3559000,3689150,3730000,3611000,3783000,80893.871344204,3559000,3689150,3730000,3611000,3783000,80893.871344204,2,3746000,3746000,3758500,3758500,3771000,17677.6695296637
dmu63,20,180000,5409,5509.65,5509.5,5509.5,5628,42.1392116430141,95000,152700,167000,172000,180000,28373.6349080398,180000,180000,180000,180000,180000,0,1,150000,150000,150000,150000,150000,0
dmu63,20,300000,5409,5472.65,5474.5,5469,5516,29.60667598968,150000,257950,273500,270000,298000,42366.1669880951,300000,3e+05,300000,300000,300000,0,1,150000,150000,150000,150000,150000,0
dmu63,20,1800000,5383,5405.3,5402.5,5398,5442,15.7884034725024,537000,1306300,1375000,1375000,1787000,409838.235096932,1800000,1800000,1800000,1800000,1800000,0,1,1456000,1456000,1456000,1456000,1456000,0
dmu63,20,3381000,5383,5404.2,5402.5,5402.5,5442,14.9335369660302,537000,1524700,1535000,1535000,3381000,750780.372959398,3381000,3381000,3381000,3381000,3381000,0,1,1456000,1456000,1456000,1456000,1456000,0
dmu63,20,NA,5383,5398.25,5395.5,5392,5427,11.3873198177437,3381000,3520500,3546500,3565500,3674000,74711.022226344,3381000,3520500,3546500,3565500,3674000,74711.022226344,1,3544000,3544000,3544000,3544000,3544000,0
dmu66,20,180000,5953,6006.95,6001,5992,6082,32.0714252222983,62000,143750,149500,152000,180000,31048.1374981699,180000,180000,180000,180000,180000,0,1,152000,152000,152000,152000,152000,0
dmu66,20,300000,5907,5986.3,5989.5,5991,6035,35.5040397997927,62000,233800,239000,200000,295000,59400.1594894191,300000,3e+05,300000,300000,300000,0,1,286000,286000,286000,286000,286000,0
dmu66,20,1800000,5847,5903.15,5899.5,5895,5946,29.2453775024902,523000,1335050,1408500,1408500,1782000,372306.95810397,1800000,1800000,1800000,1800000,1800000,0,1,1701000,1701000,1701000,1701000,1701000,0
dmu66,20,3600000,5817,5868,5862,5858,5923,27.3187808928891,1334000,2759850,2972500,2972500,3598000,646017.375927304,3600000,3600000,3600000,3600000,3600000,0,1,3357000,3357000,3357000,3357000,3357000,0
dmu66,20,4661000,5817,5866.55,5859.5,5855.5,5923,27.9689207213255,1334000,2841900,2994500,2994500,4661000,772605.972973083,4661000,4661000,4661000,4661000,4661000,0,1,3357000,3357000,3357000,3357000,3357000,0
dmu66,20,NA,5817,5854,5850,5820,5919,26.0424754260379,4661000,5164000,5018000,5018000,6019000,423412.701497574,4661000,5164000,5018000,5018000,6019000,423412.701497574,1,5435000,5435000,5435000,5435000,5435000,0
dmu69,20,180000,5953,6031.3,6030.5,5969,6122,47.1783848812144,126000,163350,166500,178000,180000,15315.1971308859,180000,180000,180000,180000,180000,0,1,176000,176000,176000,176000,176000,0
dmu69,20,300000,5898,5989.1,5987,5960,6075,47.8769255487442,164000,265450,283000,300000,300000,41345.1136296979,300000,3e+05,300000,300000,300000,0,1,258000,258000,258000,258000,258000,0
dmu69,20,1800000,5814,5865.95,5867,5888,5917,23.5561479292171,682000,1464100,1532000,1532000,1791000,279860.472754775,1800000,1800000,1800000,1800000,1800000,0,1,1009000,1009000,1009000,1009000,1009000,0
dmu69,20,3600000,5812,5840.7,5839,5834.5,5888,18.764748585411,682000,2877650,3119000,3119000,3581000,723946.514090066,3600000,3600000,3600000,3600000,3600000,0,1,2591000,2591000,2591000,2591000,2591000,0
dmu69,20,4520000,5812,5839.2,5837,5829,5888,19.8244930910172,682000,3018050,3184000,3184000,4520000,757495.977060709,4520000,4520000,4520000,4520000,4520000,0,2,2591000,2591000,3555500,3555500,4520000,1364008.98090885
